ID:    103;WILD;WILD;Male;Fertile;True;False;WildBorn;NotAsstRep;Parent;M DIABO;LatinAm;Brazil;19861111;U;19870201; ;Other;;;SAO PAULO;16708;;LatinAm;Brazil;;;;18;;0;0;;                                                                                 ;
ID:    104;WILD;WILD;Male;Fertile;True;False;WildBorn;NotAsstRep;Parent;M DIABO;LatinAm;Brazil;19861111;U;19870205; ;Other;;;SAO PAULO;16707;;LatinAm;Brazil;;;;17;;0;0;;                                                                                 ;
ID:    105;32;44;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19870131; ;20000429; ;Other;;;JERSEY;M1599;;Europe;Channl Is;Maria;00-01-BB-A5-95;;53;;1;9;2 2 1 1 2 2 2 2 2;                                            ;
ID:    106;59;57;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19870225; ;20040629; ;Euthanasia;;;JERSEY;M1596;JERSEY 8I;Europe;Channl Is;;00-01-BA-6B-36;;54;;2;17;1 2 1 2 2 2 2 3 3 2 1 2 2 2 2 2 2;                    ;
ID:    107;59;57;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19870225; ;20060326; ;Euthanasia;;;NY BRONX;956096;;Europe;Czech Rep;Richard;00-0125-1627;;55;;2;0;;                                                       ;
ID:    108;99;100;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;SAO PAULO;LatinAm;Brazil;19870306; ;19870307; ;Other;;;SAO PAULO;________;;LatinAm;Brazil;;;;;;2;0;;                                                                              ;
ID:    109;99;100;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;SAO PAULO;LatinAm;Brazil;19870306; ;19870308; ;Other;;;SAO PAULO;________;;LatinAm;Brazil;;;;;;2;0;;                                                                              ;
ID:    110;32;44;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19870912; ;20080403; ;Euthanasia;;;JERSEY;M1601;JERSEY OS6;Europe;Channl Is;Gertie;;;58;;2;0;;                                                           ;
ID:    111;32;44;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19870912; ;19911103; ;Other;;;RIO PRIM;852;;LatinAm;Brazil;;;;;;2;2;1 2;                                                                                 ;
ID:    112;93;94;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;SAO PAULO;LatinAm;Brazil;19870920; ;19890928; ;Other;;;SAO PAULO;17301;;LatinAm;Brazil;;;;;;1;0;;                                                                                  ;
ID:    113;73;74;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19870923; ;19920312; ;Other;;;SAO PAULO;19820;;LatinAm;Brazil;;;;60;;2;2;1 2;                                                                              ;
ID:    114;73;74;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19870923; ;19891222; ;Other;;;RIO PRIM;857;;LatinAm;Brazil;;;;;;2;0;;                                                                                      ;
ID:    115;59;57;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19871013; ;19900329; ;Other;;;RIO PRIM;864;;LatinAm;Brazil;;;;;;3;0;;                                                                                      ;
ID:    116;59;57;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19871013; ;20010606; ;Euthanasia;;;ADELAIDE;950402;;Austral;Australia;;00-0011-7B5C;117B5C;63;;3;0;;                                                       ;
ID:    117;59;57;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19871013; ;19930623; ;Other;;;RIO PRIM;866;;LatinAm;Brazil;;;;;;3;0;;                                                                                    ;
ID:    118;69;76;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19871103; ;20101108; ;Other;;;SAO PAULO;21433;SAO PAULO EXP;Europe;Czech Rep;;2,00E+11;;81;;1;6;2 2 2 2 3 1;                                         ;
ID:    119;38;63;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19871204; ;19871204; ;Other;;;RIO PRIM;880;;LatinAm;Brazil;;;;;;2;0;;                                                                                      ;
ID:    120;38;63;Unknown;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19871204; ;19871204; ;Other;;;RIO PRIM;881;;LatinAm;Brazil;;;;;;2;0;;                                                                                   ;
ID:    121;WILD;WILD;Female;Fertile;True;False;WildBorn;NotAsstRep;Parent;M DIABO;LatinAm;Brazil;19871218;U;19890130; ;Other;;;SAO PAULO;17872;;LatinAm;Brazil;;;;;;0;0;;                                                                                 ;
ID:    122;58;72;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19880105; ;19880316; ;Other;;;RIO PRIM;890;;LatinAm;Brazil;;;;;;1;0;;                                                                                      ;
ID:    123;WILD;WILD;Male;Fertile;True;False;WildBorn;NotAsstRep;Parent;M DIABO;LatinAm;Brazil;19861111;U;19870525; ;Other;;;SAO PAULO;16705;;LatinAm;Brazil;;;;14;;0;0;;                                                                                 ;
ID:    124;73;74;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19880823; ;20020302; ;Other;General;Viral;SAO PAULO;21429;;LatinAm;Brazil;;;;124;;2;3;2 2 2;                                                               ;
ID:    125;73;74;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19880823; ;20080423; ;Other;;;JERSEY;M1597;JERSEY F5;Europe;Channl Is;Esme;00-01-BB-87-B1;;;;2;17;1 2 1 2 2 2 2 3 3 2 1 2 2 2 2 2 1;                     ;
ID:    126;97;98;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;SAO PAULO;LatinAm;Brazil;19880825; ;19980328; ;Other;;;SAO PAULO;17662;;LatinAm;Brazil;;;;;;2;1;1;                                                                                 ;
ID:    127;97;98;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;SAO PAULO;LatinAm;Brazil;19880825; ;20100424; ;Other;;;SAO PAULO;17663;SAO PAULO EXP;LatinAm;Brazil;;2,00E+11;;71;;2;7;1 1 2 1 2 2 2;                                        ;
ID:    128;32;44;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19880928; ;20070724; ;Other;;;PROSPECTP;956097;PROSPECTP GA;NorthAm;U.S.A;Ozzie;00-01DB-2347;;128;;1;0;;                                                   ;
ID:    129;96;95;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;SAO PAULO;LatinAm;Brazil;19880928; ;19900812; ;Other;;;SAO PAULO;17578;;LatinAm;Brazil;;;;;;1;0;;                                                                                  ;
ID:    130;69;76;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19881001; ;20021201; ;Other;;;RIO PRIM;950;RIO PRIM 27B;LatinAm;Brazil;;;;130;;2;5;2 1 2 2 3;                                                              ;
ID:    131;69;76;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19881001; ;20000729; ;Other;;;SAO PAULO;21437;;LatinAm;Brazil;;;;131;;2;1;1;                                                                               ;
ID:    132;99;100;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;SAO PAULO;LatinAm;Brazil;19881003; ;19940901; ;Other;;;SAO PAULO;17728;;LatinAm;Brazil;;;;;;2;3;2 2 2;                                                                            ;
ID:    133;99;100;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;SAO PAULO;LatinAm;Brazil;19881003; ;20030411; ;Euthanasia;;;CENTRALPK;956098;;NorthAm;U.S.A;Celia;00-01D2-0796;;133;;2;0;;                                                      ;
ID:    134;58;72;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19881202; ;19911118; ;Other;;;RIO PRIM;975;;LatinAm;Brazil;;;;;;1;0;;                                                                                      ;
ID:    135;73;74;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19890128; ;19931008; ;Other;;;RIO PRIM;988;;LatinAm;Brazil;;;;135;;2;3;2 1 2;                                                                            ;
ID:    136;73;74;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19890128; ;19890722; ;Other;;;RIO PRIM;989;;LatinAm;Brazil;;;;;;2;0;;                                                                                      ;
ID:    137;59;57;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19890826; ;19920122; ;Other;;;RIO PRIM;1020;;LatinAm;Brazil;;;;;;2;0;;                                                                                     ;
ID:    138;59;57;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19890826; ;19911127; ;Other;;;RIO PRIM;1021;;LatinAm;Brazil;;;;;;2;1;1;                                                                                  ;
ID:    139;97;98;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;SAO PAULO;LatinAm;Brazil;19890901; ;19910302; ;Other;;;SAO PAULO;18303;;LatinAm;Brazil;;;;;;1;0;;                                                                                  ;
ID:    140;73;74;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19890923; ;20080407; ;Other;;;PROSPECTP;986160;PROSPECTP GA;NorthAm;U.S.A;Tina;00-01D1-E372;;140;;2;0;;                                                  ;
ID:    141;73;74;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19890923; ;19910104; ;Other;;;WILD;________;;Unknown;Unknown;;;;;;2;0;;                                                                                  ;
ID:    142;69;76;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19890928; ;20021107; ;Other;;;CENTRALPK;142;;NorthAm;U.S.A;Captain;00-01D1-E15B;;142;;2;0;;                                                                ;
ID:    143;69;76;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19890928; ;19971226; ;Other;;;RIO PRIM;1048;;LatinAm;Brazil;;;;143;;2;2;2 2;                                                                             ;
ID:    144;96;95;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;SAO PAULO;LatinAm;Brazil;19890930; ;19910127; ;Other;;;SAO PAULO;18304;;LatinAm;Brazil;;;;;;1;0;;                                                                                  ;
ID:    145;58;72;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19891007; ;19930702; ;Other;;;RIO PRIM;1055;;LatinAm;Brazil;;;;145;;2;1;2;                                                                                 ;
ID:    146;58;72;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19891007; ;19970127; ;Other;;;SAO PAULO;21431;;LatinAm;Brazil;;;;146;;2;6;2 2 2 2 3 1;                                                                   ;
ID:    147;45;85;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19891221; ;19891228; ;Other;;;RIO PRIM;1085;;LatinAm;Brazil;;;;;;2;0;;                                                                                     ;
ID:    148;45;85;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19891221; ;19891227; ;Other;;;RIO PRIM;1086;;LatinAm;Brazil;;;;;;2;0;;                                                                                   ;
ID:    149;59;57;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19890110; ;19900708; ;Other;;;RIO PRIM;1094;;LatinAm;Brazil;;;;;;1;0;;                                                                                     ;
ID:    150;73;74;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19900124; ;19900124; ;Other;;;RIO PRIM;1097;;LatinAm;Brazil;;;;;;2;0;;                                                                                     ;
ID:    151;73;74;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19900124; ;19900124; ;Other;;;RIO PRIM;1096;;LatinAm;Brazil;;;;;;2;0;;                                                                                   ;
ID:    152;73;74;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19900913; ;19911015; ;Other;;;RIO PRIM;1137;;LatinAm;Brazil;;;;;;2;0;;                                                                                     ;
ID:    153;73;74;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19900913; ;19950208; ;Other;;;RIO PRIM;1138;;LatinAm;Brazil;;;;153;;2;0;;                                                                                  ;
ID:    154;77;57;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19901007; ;20080116; ;Other;;;PROSPECTP;986158;;NorthAm;U.S.A;Niceike;00-012A-6313;;154;;2;0;;                                                             ;
ID:    155;77;57;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19901007; ;19930627; ;Other;;;RIO PRIM;1154;;LatinAm;Brazil;;;;155;;2;1;2;                                                                               ;
ID:    156;75;72;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19901010; ;19901012; ;Other;;;RIO PRIM;1157;;LatinAm;Brazil;;;;;;3;0;;                                                                                     ;
ID:    157;75;72;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19901010; ;19910725; ;Other;;;RIO PRIM;1158;;LatinAm;Brazil;;;;;;3;0;;                                                                                     ;
ID:    158;75;72;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19901010; ;19920122; ;Other;;;RIO PRIM;1159;;LatinAm;Brazil;;;;;;3;0;;                                                                                   ;
ID:    159;45;85;Unknown;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;RIO PRIM;LatinAm;Brazil;19901027; ;19901120; ;Other;;;RIO PRIM;1166;;LatinAm;Brazil;;;;;;1;0;;                                                                                 ;
ID:    160;130;135;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19901118; ;19920217; ;Other;;;RIO PRIM;1183;;LatinAm;Brazil;;;;160;;2;0;;                                                                                ;
ID:    161;130;135;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19901118; ;20011213; ;Other;;;RIO PRIM;1184;;LatinAm;Brazil;;;;161;;2;0;;                                                                                ;
ID:    162;69;76;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;RIO PRIM;LatinAm;Brazil;19901125; ;19930112; ;Environ/Behav;;;RIO PRIM;1189;;LatinAm;Brazil;;;;162;;2;1;2;                                                                      ;
ID:    163;69;76;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;RIO PRIM;LatinAm;Brazil;19901125; ;19980920; ;Other;;;RIO PRIM;1190;;LatinAm;Brazil;;;;163;;2;7;1 2 2 2 2 3 2;                                                                  ;
ID:    164;106;125;Unknown;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;JERSEY;Europe;Channl Is;19900901; ;19900901; ;Premature;;;JERSEY;M1604;;Europe;Channl Is;;;;;;1;0;;                                                                          ;
ID:    165;73;74;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19910217; ;19980920; ;Other;;;RIO PRIM;1213;;LatinAm;Brazil;;;;;;2;7;1 2 2 2 2 3 2;                                                                        ;
ID:    166;73;74;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19910217; ;20020205; ;Other;;;RIO PRIM;1214;;LatinAm;Brazil;;;;;;2;0;;                                                                                   ;
ID:    167;113;111;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19910228; ;19910228; ;Stillbirth;;;RIO PRIM;1217;;LatinAm;Brazil;;;;;;1;0;;                                                                            ;
ID:    168;106;125;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;JERSEY;Europe;Channl Is;19910415; ;20091025; ;Euthanasia;;;JERSEY;M1671;JERSEY OS1;Europe;Channl Is;Devra;00-01BA-69A0;;;;2;0;;                                                ;
ID:    169;106;125;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;JERSEY;Europe;Channl Is;19910415; ;19910415; ;Stillbirth;;;JERSEY;M1672;;Europe;Channl Is;;;;;;2;0;;                                                                            ;
ID:    170;WILD;WILD;Male;Fertile;True;False;WildBorn;NotAsstRep;Parent;R BONITO;LatinAm;Brazil;19890101;Y;19980226; ;Other;;;SAO PAULO;19618;;LatinAm;Brazil;;;;;;0;1;1;                                                                                 ;
ID:    171;WILD;WILD;Female;Fertile;True;False;WildBorn;NotAsstRep;Parent;R BONITO;LatinAm;Brazil;19890101;Y;20100106; ;Other;;;BAURU ZOO;171;BAURU ZOO 3B;LatinAm;Brazil;;;;;;0;2;1 1;                                                                   ;
ID:    172;170;171;Female;Fertile;True;False;WildBorn;NotAsstRep;Parent;R BONITO;LatinAm;Brazil;19910125;Y;19920716; ;Other;;;SAO PAULO;19620;;LatinAm;Brazil;;;;;;1;0;;                                                                                  ;
ID:    173;84;105;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;JERSEY;Europe;Channl Is;19910612; ;19910612; ;Stillbirth;;;JERSEY;M1707;;Europe;Channl Is;;;;;;2;0;;                                                                              ;
ID:    174;84;105;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;JERSEY;Europe;Channl Is;19910612; ;19991207; ;Other;Digestive;Rickettsial;MAGDEBURG;184001;;Europe;Germany;Alice;00-00F6-104F;F6-104F;;;2;6;2 2 2 2 2 1;                        ;
ID:    175;73;74;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19910912; ;19910913; ;Other;;;RIO PRIM;1246;;LatinAm;Brazil;;;;;;2;0;;                                                                                     ;
ID:    176;73;74;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19910912; ;19910913; ;Other;;;RIO PRIM;1247;;LatinAm;Brazil;;;;;;2;0;;                                                                                   ;
ID:    177;77;57;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19910922; ;19930427; ;Other;;;RIO PRIM;1252;;LatinAm;Brazil;;;;;;2;0;;                                                                                     ;
ID:    178;77;57;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19910922; ;19950222; ;Other;;;RIO PRIM;1253;;LatinAm;Brazil;;;;;;2;1;2;                                                                                  ;
ID:    179;106;125;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;JERSEY;Europe;Channl Is;19910925; ;19910925; ;Stillbirth;;;JERSEY;M1744;;Europe;Channl Is;;;;;;1;0;;                                                                            ;
ID:    180;96;91;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;SAO PAULO;LatinAm;Brazil;19910927; ;20090629; ;Other;;;BAURU ZOO;________;BAURU ZOO 3B;LatinAm;Brazil;;;;;;2;0;;                                                                   ;
ID:    181;96;91;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;SAO PAULO;LatinAm;Brazil;19910927; ;19920430; ;Other;;;SAO PAULO;19776;;LatinAm;Brazil;;;;;;2;0;;                                                                                ;
ID:    182;131;138;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19911025; ;19911127; ;Other;;;RIO PRIM;1277;;LatinAm;Brazil;;;;;;1;0;;                                                                                   ;
ID:    183;75;72;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19911029; ;19911029; ;Other;;;RIO PRIM;1282;;LatinAm;Brazil;;;;;;3;0;;                                                                                     ;
ID:    184;75;72;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19911029; ;19911029; ;Stillbirth;;;RIO PRIM;1283;;LatinAm;Brazil;;;;;;3;0;;                                                                                ;
ID:    185;77;72;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19911029; ;19911029; ;Stillbirth;;;RIO PRIM;1284;;LatinAm;Brazil;;;;;;3;0;;                                                                              ;
ID:    186;113;111;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19911103; ;19911103; ;Stillbirth;;;RIO PRIM;1292;;LatinAm;Brazil;;;;;;2;0;;                                                                              ;
ID:    187;113;111;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;RIO PRIM;LatinAm;Brazil;19911103; ;19911103; ;Stillbirth;;;RIO PRIM;1293;;LatinAm;Brazil;;;;;;2;0;;                                                                              ;
ID:    188;132;89;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;SAO PAULO;LatinAm;Brazil;19911201; ;20071206; ;Euthanasia;Cardiovasc;Metabolism;KREFELD;854;KREFELD 15B;Europe;Germany;;;;188;;2;0;;                                              ;
ID:    189;132;89;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;SAO PAULO;LatinAm;Brazil;19911201; ;20070623; ;Other;;;JERSEY;M2039;JERSEY OS6;Europe;Channl Is;Amos;;;;;2;0;;                                                                    ;
ID:    190;73;74;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;RIO PRIM;LatinAm;Brazil;19920113; ;19930427; ;Other;;;RIO PRIM;1313;;LatinAm;Brazil;;;;;;2;0;;                                                                                    ;
ID:    191;73;74;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;RIO PRIM;LatinAm;Brazil;19920113; ;19981203; ;Other;;;RIO PRIM;1314;;LatinAm;Brazil;;;;;;2;2;2 3;                                                                               ;
ID:    192;130;135;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;RIO PRIM;LatinAm;Brazil;19920124; ;19921124; ;Other;;;RIO PRIM;1309;;LatinAm;Brazil;Nick;;;;;1;0;;                                                                            ;
ID:    193;106;125;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;JERSEY;Europe;Channl Is;19920228; ;20031218; ;Other;;;MAGDEBURG;184002;MAGDEBURG 16S;Europe;Germany;Laury;00-01BB-9D6A;;;;2;6;2 2 2 2 2 1;                                       ;
ID:    194;106;125;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;JERSEY;Europe;Channl Is;19920228; ;20101104; ;Euthanasia;;;ADELAIDE;950401;ADELAIDE 1B;Austral;Australia;Claudio;00-01BB-876F;CHIP BB876F;;;2;1;1;                               ;
ID:    195;84;105;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;JERSEY;Europe;Channl Is;19920609; ;20091219; ;Euthanasia;;;JERSEY;M1829;JERSEY F5;Europe;Channl Is;Pinon;00-01BB-C679;;;;2;12;3 2 2 1 1 1 2 2 2 3 3 3;                            ;
ID:    196;84;105;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;JERSEY;Europe;Channl Is;19920609; ;20060903; ;Other;;;ADELAIDE;950403;ADELAIDE 1B;Austral;Australia;;00-013B-8F49;13B8F49;;;2;1;1;                                              ;
ID:    197;106;125;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;JERSEY;Europe;Channl Is;19920728; ;19920728; ;Stillbirth;;;JERSEY;M1846;;Europe;Channl Is;;;;;;2;0;;                                                                            ;
ID:    198;106;125;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;JERSEY;Europe;Channl Is;19920728; ;20111116; ;Euthanasia;;;ADELAIDE;950404;ADELAIDE 2B;Austral;Australia;Niki;00-01BA-91F1;BA91F1;;;2;3;1 1 3;                                 ;
ID:    199;124;76;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;RIO PRIM;LatinAm;Brazil;19920906; ;19920929; ;Other;;;RIO PRIM;1339;;LatinAm;Brazil;;;;;;2;0;;                                                                                   ;
ID:    200;124;76;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;RIO PRIM;LatinAm;Brazil;19920906; ;20051118; ;Other;;;NY BRONX;986159;;NorthAm;U.S.A;Tenille;;;200;;2;0;;                                                                      ;
ID:    201;73;74;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;RIO PRIM;LatinAm;Brazil;19920914; ;19930426; ;Other;;;RIO PRIM;1347;;LatinAm;Brazil;;;;;;2;0;;                                                                                    ;
ID:    202;73;74;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;RIO PRIM;LatinAm;Brazil;19920914; ;20000225; ;Other;;;RIO PRIM;1348;;LatinAm;Brazil;;;;;;2;2;2 2;                                                                                 ;
ID:    203;132;89;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;SAO PAULO;LatinAm;Brazil;19920928; ;19960306; ;Other;;;SOROCABA;DV0001;;LatinAm;Brazil;;;;;;2;1;1;                                                                                ;
ID:    204;132;89;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;SAO PAULO;LatinAm;Brazil;19920928; ;19980101; ;Other;;;BAURU ZOO;________;;LatinAm;Brazil;;;;;;2;0;;                                                                            ;
ID:    205;130;135;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;RIO PRIM;LatinAm;Brazil;19921023; ;19921215; ;Other;;;RIO PRIM;1365;;LatinAm;Brazil;;;;;;2;0;;                                                                                  ;
ID:    206;130;135;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;RIO PRIM;LatinAm;Brazil;19921023; ;19921223; ;Other;;;RIO PRIM;1366;;LatinAm;Brazil;;;;;;2;0;;                                                                                ;
ID:    207;124;162;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;RIO PRIM;LatinAm;Brazil;19921103; ;20060319;D;Other;;;SAOCARLOS;207;SAOCARLOS G2;LatinAm;Brazil;;2,00E+11;;88;;2;1;2;                                                       ;
ID:    208;124;162;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;RIO PRIM;LatinAm;Brazil;19921103; ;19951218; ;Other;;;RIO PRIM;1373;;LatinAm;Brazil;;;;;;2;2;2 1;                                                                             ;
ID:    209;118;146;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;RIO PRIM;LatinAm;Brazil;19921130; ;20020910; ;Other;Digestive;Trauma;BRASILIA;1381;;LatinAm;Brazil;Diamante;;;209;;2;4;2 3 2 2;                                                 ;
ID:    210;118;146;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;RIO PRIM;LatinAm;Brazil;19921130; ;19921207; ;Other;;;RIO PRIM;1379;;LatinAm;Brazil;;;;;;2;0;;                                                                                ;
ID:    211;96;91;Female;Fertile;True;False;CaptiveBorn;NotAsstRep;Parent;SAO PAULO;LatinAm;Brazil;19921214; ;20050215; ;Other;General;;SAO PAULO;28186;;LatinAm;Brazil;Cristal;;;211;;1;5;2 3 2 2 2;                                                      ;
ID:    212;145;155;Male;Fertile;True;False;CaptiveBorn;NotAsstRep;Unknown;RIO PRIM;LatinAm;Brazil;19921223; ;19921224; ;Other;;;RIO PRIM;1382;;LatinAm;Brazil;;;;;;2;0;;                                                                                  ;
