Stud ,Sex,Birth Date,Sire,Dam,id_institute,Location,Date,LocalID,Event ID,Observations,NA,Event,Name,
87,M,18 Sep 1986,32,44,21,RIO PRIM,1986-09-18,757,1,Birth,NA,,
87,NA,NA,NA,NA,21,RIO PRIM,1989-05-26,NA,6,Death,NA,,
87,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
88,M,12 Oct 1986,59,57,21,RIO PRIM,1986-10-12,767,1,Birth,NA,,
88,NA,NA,NA,NA,21,RIO PRIM,1986-10-15,NA,6,Death,NA,,
88,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
89,F,????,WILD,WILD,14,M DIABO,1986-11-11,NA,2,Capture,NA,,
89,NA,NA,NA,NA,22,SAO PAULO,1986-11-11,16701,3,Transfer,NA,,
89,NA,NA,NA,NA,22,SAO PAULO,1994-10-11,NA,6,Death,NA,,
89,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
90,F,????,WILD,WILD,14,M DIABO,1986-11-11,NA,2,Capture,NA,,
90,NA,NA,NA,NA,22,SAO PAULO,1986-11-11,16702,3,Transfer,NA,,
90,NA,NA,NA,NA,22,SAO PAULO,1989-06-20,NA,6,Death,NA,,
90,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
91,F,????,WILD,WILD,14,M DIABO,1986-11-11,NA,2,Capture,NA,,
91,NA,NA,NA,NA,22,SAO PAULO,1986-11-11,16703,3,Transfer,NA,,
91,NA,NA,NA,NA,24,SAO CARLOS,2003-10-16,91,3,Transfer,NA,,
91,NA,NA,NA,NA,24,SAO CARLOS,2003-10-21,NA,6,Death,NA,,
91,NA,NA,NA,NA,24,SAO CARLOS,NA,NA,[Death by Environ/Behav conditions  Unknown  Generalized  Metabolism],,[Death by Environ/Behav conditions  Unknown  Generalized  Metabolism],
92,F,????,WILD,WILD,14,M DIABO,1986-11-11,NA,2,Capture,NA,,
92,NA,NA,NA,NA,22,SAO PAULO,1986-11-11,16704,3,Transfer,NA,,
92,NA,NA,NA,NA,22,SAO PAULO,1993-05-25,NA,6,Death,NA,,
92,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
93,M,????,WILD,WILD,14,M DIABO,1986-11-11,NA,2,Capture,NA,,
93,NA,NA,NA,NA,22,SAO PAULO,1986-11-11,16699,3,Transfer,NA,,
93,NA,NA,NA,NA,22,SAO PAULO,1990-12-05,NA,6,Death,NA,,
93,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Other /Unknown  Given to an institution SAO PAULO  No necropsy planned],,[Death by Other /Unknown  Given to an institution SAO PAULO  No necropsy planned],
94,F,????,WILD,WILD,14,M DIABO,1986-11-11,NA,2,Capture,NA,,
94,NA,NA,NA,NA,22,SAO PAULO,1986-11-11,16700,3,Transfer,NA,,
94,NA,NA,NA,NA,22,SAO PAULO,1990-02-06,NA,6,Death,NA,,
94,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Other /Unknown  Given to an institution SAO PAULO  Necropsy planned later],,[Death by Other /Unknown  Given to an institution SAO PAULO  Necropsy planned later],
95,F,????,WILD,WILD,14,M DIABO,1986-11-11,NA,2,Capture,NA,,
95,NA,NA,NA,NA,22,SAO PAULO,1986-11-11,16706,3,Transfer,NA,,
95,NA,NA,NA,NA,22,SAO PAULO,1997-05-25,NA,6,Death,NA,,
95,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
96,M,????,WILD,WILD,14,M DIABO,1986-11-11,NA,2,Capture,NA,,
96,NA,NA,NA,NA,22,SAO PAULO,1986-11-11,16697,3,Transfer,NA,,
96,NA,NA,NA,NA,24,SAO CARLOS,2003-10-16,96,3,Transfer,NA,,
96,NA,NA,NA,NA,24,SAO CARLOS,2003-10-21,NA,6,Death,NA,,
96,NA,NA,NA,NA,24,SAO CARLOS,NA,NA,[Death by Environ/Behav conditions  Unknown  Generalized  Metabolism],,[Death by Environ/Behav conditions  Unknown  Generalized  Metabolism],
97,M,????,WILD,WILD,14,M DIABO,1986-11-11,NA,2,Capture,NA,,
97,NA,NA,NA,NA,22,SAO PAULO,1986-11-11,16696,3,Transfer,NA,,
97,NA,NA,NA,NA,22,SAO PAULO,1990-05-10,NA,6,Death,NA,,
97,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Other /Unknown  Given to an institution SAO PAULO  Necropsy planned later],,[Death by Other /Unknown  Given to an institution SAO PAULO  Necropsy planned later],
98,F,????,WILD,WILD,14,M DIABO,1986-11-11,NA,2,Capture,NA,,
98,NA,NA,NA,NA,22,SAO PAULO,1986-11-11,16698,3,Transfer,NA,,
98,NA,NA,NA,NA,22,SAO PAULO,1992-10-15,NA,6,Death,NA,,
98,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
99,M,????,WILD,WILD,14,M DIABO,1986-11-11,NA,2,Capture,NA,,
99,NA,NA,NA,NA,22,SAO PAULO,1986-11-11,16694,3,Transfer,NA,,
99,NA,NA,NA,NA,22,SAO PAULO,1994-10-20,NA,6,Death,NA,,
99,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
100,F,????,WILD,WILD,14,M DIABO,1986-11-11,NA,2,Capture,NA,,
100,NA,NA,NA,NA,22,SAO PAULO,1986-11-11,16695,3,Transfer,NA,,
100,NA,NA,NA,NA,22,SAO PAULO,1999-08-15,NA,6,Death,NA,,
100,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
101,?,????,93,94,14,M DIABO,1986-11-11,NA,2,Capture,NA,,
101,NA,NA,NA,NA,22,SAO PAULO,1986-11-11,NA,6,Death,NA,,
101,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Stillbirth  Unknown  Unknown (after necropsy)],,[Death by Stillbirth  Unknown  Unknown (after necropsy)],
102,?,????,93,94,14,M DIABO,1986-11-11,NA,2,Capture,NA,,
102,NA,NA,NA,NA,22,SAO PAULO,1986-11-11,NA,6,Death,NA,,
102,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Stillbirth  Unknown  Unknown (after necropsy)],,[Death by Stillbirth  Unknown  Unknown (after necropsy)],
103,M,????,WILD,WILD,14,M DIABO,1986-11-11,NA,2,Capture,NA,,
103,NA,NA,NA,NA,22,SAO PAULO,1986-11-11,16708,3,Transfer,NA,,
103,NA,NA,NA,NA,22,SAO PAULO,1987-02-01,NA,6,Death,NA,,
103,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
104,M,????,WILD,WILD,14,M DIABO,1986-11-11,NA,2,Capture,NA,,
104,NA,NA,NA,NA,22,SAO PAULO,1986-11-11,16707,3,Transfer,NA,,
104,NA,NA,NA,NA,22,SAO PAULO,1987-02-05,NA,6,Death,NA,,
104,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
105,F,31 Jan 1987,32,44,21,RIO PRIM,1987-01-31,800,1,Birth,NA,MARIA,
105,NA,NA,NA,NA,10,JERSEY,1990-08-31,M1599,3,Transfer,NA,,
105,NA,NA,NA,NA,10,JERSEY,2000-04-24,NA,6,Death,NA,,
105,NA,NA,NA,NA,10,JERSEY,NA,NA,[Death by Unknown means],,[Death by Unknown means],
106,M,25 Feb 1987,59,57,21,RIO PRIM,1987-02-25,805,1,Birth,NA,,
106,NA,NA,NA,NA,10,JERSEY,1990-09-01,M1596,3,Transfer,NA,,
106,NA,NA,NA,NA,10,JERSEY,2004-06-29,NA,6,Death,NA,,
106,NA,NA,NA,NA,10,JERSEY,NA,NA,[Death by Euthanasia (medical)  Unknown  Necropsy planned later  Unknown after necropsy],,[Death by Euthanasia (medical)  Unknown  Necropsy planned later  Unknown after necropsy],
107,M,25 Feb 1987,59,57,21,RIO PRIM,1987-02-25,806,1,Birth,NA,,
107,NA,NA,NA,NA,22,SAO PAULO,1994-02-08,21434,3,Transfer,NA,,
107,NA,NA,NA,NA,7,CENTRALPK,1995-04-19,956096,3,Transfer,NA,,
107,NA,NA,NA,NA,17,NY BRONX,1998-12-18,956096,3,Transfer,NA,,
107,NA,NA,NA,NA,17,NY BRONX,2006-03-26,NA,6,Death,NA,,
107,NA,NA,NA,NA,17,NY BRONX,NA,NA,[Death by Euthanasia (medical)  Unknown  No necropsy planned],,[Death by Euthanasia (medical)  Unknown  No necropsy planned],
108,M,6 Mar 1987,99,100,22,SAO PAULO,1987-03-06,NA,1,Birth,NA,,
108,NA,NA,NA,NA,22,SAO PAULO,1987-03-07,NA,6,Death,NA,,
108,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
109,M,6 Mar 1987,99,100,22,SAO PAULO,1987-03-06,NA,1,Birth,NA,,
109,NA,NA,NA,NA,22,SAO PAULO,1987-03-08,NA,6,Death,NA,,
109,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
110,F,12 Sep 1987,32,44,21,RIO PRIM,1987-09-12,851,1,Birth,NA,GERTIE,
110,NA,NA,NA,NA,10,JERSEY,1990-08-31,M1601,3,Transfer,NA,,
110,NA,NA,NA,NA,10,JERSEY,2008-04-03,NA,6,Death,NA,,
110,NA,NA,NA,NA,10,JERSEY,NA,NA,[Death by Euthanasia (medical)  Unknown  Unknown (after necropsy)],,[Death by Euthanasia (medical)  Unknown  Unknown (after necropsy)],
111,F,12 Sep 1987,32,44,21,RIO PRIM,1987-09-12,852,1,Birth,NA,,
111,NA,NA,NA,NA,21,RIO PRIM,1991-11-03,NA,6,Death,NA,,
111,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
112,M,20 Sep 1987,93,94,22,SAO PAULO,1987-09-20,17301,1,Birth,NA,,
112,NA,NA,NA,NA,22,SAO PAULO,1989-09-28,NA,6,Death,NA,,
112,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
113,M,23 Sep 1987,73,74,21,RIO PRIM,1987-09-23,856,1,Birth,NA,,
113,NA,NA,NA,NA,22,SAO PAULO,1991-11-13,19820,3,Transfer,NA,,
113,NA,NA,NA,NA,22,SAO PAULO,1992-03-12,NA,6,Death,NA,,
113,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
114,M,23 Sep 1987,73,74,21,RIO PRIM,1987-09-23,857,1,Birth,NA,,
114,NA,NA,NA,NA,21,RIO PRIM,1989-12-22,NA,6,Death,NA,,
114,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Other /Unknown  Given to an institution RIO PRIM  Necropsy planned later],,[Death by Other /Unknown  Given to an institution RIO PRIM  Necropsy planned later],
115,M,13 Oct 1987,59,57,21,RIO PRIM,1987-10-13,864,1,Birth,NA,,
115,NA,NA,NA,NA,21,RIO PRIM,1990-03-29,NA,6,Death,NA,,
115,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Other /Unknown  Given to an institution  Necropsy planned later],,[Death by Other /Unknown  Given to an institution  Necropsy planned later],
116,M,13 Oct 1987,59,57,21,RIO PRIM,1987-10-13,865,1,Birth,NA,,
116,NA,NA,NA,NA,10,JERSEY,1990-08-31,M1600,3,Transfer,NA,,
116,NA,NA,NA,NA,1,ADELAIDE,1995-10-12,950402,3,Transfer,NA,,
116,NA,NA,NA,NA,1,ADELAIDE,2001-06-06,NA,6,Death,NA,,
116,NA,NA,NA,NA,1,ADELAIDE,NA,NA,[Death by Euthanasia (medical)  Unknown  No necropsy planned],,[Death by Euthanasia (medical)  Unknown  No necropsy planned],
117,F,13 Oct 1987,59,57,21,RIO PRIM,1987-10-13,866,1,Birth,NA,,
117,NA,NA,NA,NA,21,RIO PRIM,1993-06-23,NA,6,Death,NA,,
117,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
118,M,3 Nov 1987,69,76,21,RIO PRIM,1987-11-03,874,1,Birth,NA,,
118,NA,NA,NA,NA,22,SAO PAULO,1994-02-08,21433,3,Transfer,NA,,
118,NA,NA,NA,NA,22,SAO PAULO,2010-11-08,NA,6,Death,NA,,
118,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
119,M,4 Dec 1987,38,63,21,RIO PRIM,1987-12-04,880,1,Birth,NA,,
119,NA,NA,NA,NA,21,RIO PRIM,1987-12-04,NA,6,Death,NA,,
119,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
120,?,4 Dec 1987,38,63,21,RIO PRIM,1987-12-04,881,1,Birth,NA,,
120,NA,NA,NA,NA,21,RIO PRIM,1987-12-04,NA,6,Death,NA,,
120,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
121,F,????,WILD,WILD,14,M DIABO,1987-12-18,NA,2,Capture,NA,,
121,NA,NA,NA,NA,22,SAO PAULO,1987-12-18,17872,3,Transfer,NA,,
121,NA,NA,NA,NA,22,SAO PAULO,1989-01-30,NA,6,Death,NA,,
121,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Other /Unknown  Given to an institution  Necropsy planned later],,[Death by Other /Unknown  Given to an institution  Necropsy planned later],
122,M,5 Jan 1988,58,72,21,RIO PRIM,1988-01-05,890,1,Birth,NA,,
122,NA,NA,NA,NA,21,RIO PRIM,1988-03-16,NA,6,Death,NA,,
122,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
123,M,????,WILD,WILD,14,M DIABO,1986-11-11,NA,2,Capture,NA,,
123,NA,NA,NA,NA,22,SAO PAULO,1986-11-11,16705,3,Transfer,NA,,
123,NA,NA,NA,NA,22,SAO PAULO,1987-05-25,NA,6,Death,NA,,
123,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
124,M,23 Aug 1988,73,74,21,RIO PRIM,1988-08-23,930,1,Birth,NA,,
124,NA,NA,NA,NA,22,SAO PAULO,1994-02-08,21429,3,Transfer,NA,,
124,NA,NA,NA,NA,22,SAO PAULO,2002-03-02,NA,6,Death,NA,,
124,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Other /Unknown  Unknown  Generalized  Viral],,[Death by Other /Unknown  Unknown  Generalized  Viral],
125,F,23 Aug 1988,73,74,21,RIO PRIM,1988-08-23,931,1,Birth,NA,ESME,
125,NA,NA,NA,NA,10,JERSEY,1990-08-31,M1597,3,Transfer,NA,,
125,NA,NA,NA,NA,10,JERSEY,2008-04-23,NA,6,Death,NA,,
125,NA,NA,NA,NA,10,JERSEY,NA,NA,[Death by Other /Unknown  Unknown  Necropsy planned later  Unknown after necropsy],,[Death by Other /Unknown  Unknown  Necropsy planned later  Unknown after necropsy],
126,M,25 Aug 1988,97,98,22,SAO PAULO,1988-08-25,17662,1,Birth,NA,,
126,NA,NA,NA,NA,22,SAO PAULO,1998-03-28,NA,6,Death,NA,,
126,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
127,F,25 Aug 1988,97,98,22,SAO PAULO,1988-08-25,17663,1,Birth,NA,,
127,NA,NA,NA,NA,22,SAO PAULO,2010-04-24,NA,6,Death,NA,,
127,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
128,M,28 Sep 1988,32,44,21,RIO PRIM,1988-09-28,945,1,Birth,NA,,
128,NA,NA,NA,NA,22,SAO PAULO,1991-11-13,19819,3,Transfer,NA,,
128,NA,NA,NA,NA,7,CENTRALPK,1995-04-19,956097,3,Transfer,NA,,
128,NA,NA,NA,NA,19,PROSPECTP,2000-06-01,956097,3,Transfer,NA,,
128,NA,NA,NA,NA,19,PROSPECTP,2007-07-24,NA,6,Death,NA,,
128,NA,NA,NA,NA,19,PROSPECTP,NA,NA,[Death by Unknown means],,[Death by Unknown means],
129,M,28 Sep 1988,96,95,22,SAO PAULO,1988-09-28,17578,1,Birth,NA,,
129,NA,NA,NA,NA,22,SAO PAULO,1990-08-12,NA,6,Death,NA,,
129,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Other /Unknown  Given to an institution SAO PAULO  Necropsy planned later],,[Death by Other /Unknown  Given to an institution SAO PAULO  Necropsy planned later],
130,M,1 Oct 1988,69,76,21,RIO PRIM,1988-10-01,950,1,Birth,NA,,
130,NA,NA,NA,NA,21,RIO PRIM,2002-12-01,NA,6,Death,NA,,
130,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
131,M,1 Oct 1988,69,76,21,RIO PRIM,1988-10-01,951,1,Birth,NA,,
131,NA,NA,NA,NA,22,SAO PAULO,1994-02-08,21437,3,Transfer,NA,,
131,NA,NA,NA,NA,22,SAO PAULO,2000-07-29,NA,6,Death,NA,,
131,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
132,M,3 Oct 1988,99,100,22,SAO PAULO,1988-10-03,17728,1,Birth,NA,,
132,NA,NA,NA,NA,22,SAO PAULO,1994-09-01,NA,6,Death,NA,,
132,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
133,F,3 Oct 1988,99,100,22,SAO PAULO,1988-10-03,17729,1,Birth,NA,,
133,NA,NA,NA,NA,7,CENTRALPK,1995-04-19,956098,3,Transfer,NA,,
133,NA,NA,NA,NA,7,CENTRALPK,2003-04-11,NA,6,Death,NA,,
133,NA,NA,NA,NA,7,CENTRALPK,NA,NA,[Death by Euthanasia (medical)  Incinerate   Necropsy planned later],,[Death by Euthanasia (medical)  Incinerate   Necropsy planned later],
134,M,2 Dec 1988,58,72,21,RIO PRIM,1988-12-02,975,1,Birth,NA,,
134,NA,NA,NA,NA,21,RIO PRIM,1991-11-18,NA,6,Death,NA,,
134,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
135,F,28 Jan 1989,73,74,21,RIO PRIM,1989-01-28,988,1,Birth,NA,,
135,NA,NA,NA,NA,21,RIO PRIM,1993-10-08,NA,6,Death,NA,,
135,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
136,M,28 Jan 1989,73,74,21,RIO PRIM,1989-01-28,989,1,Birth,NA,,
136,NA,NA,NA,NA,21,RIO PRIM,1989-07-22,NA,6,Death,NA,,
136,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
137,M,26 Aug 1989,59,57,21,RIO PRIM,1989-08-26,1020,1,Birth,NA,,
137,NA,NA,NA,NA,21,RIO PRIM,1992-01-22,NA,6,Death,NA,,
137,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
138,F,26 Aug 1989,59,57,21,RIO PRIM,1989-08-26,1021,1,Birth,NA,,
138,NA,NA,NA,NA,21,RIO PRIM,1991-11-27,NA,6,Death,NA,,
138,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
139,M,1 Sep 1989,97,98,22,SAO PAULO,1989-09-01,18303,1,Birth,NA,,
139,NA,NA,NA,NA,22,SAO PAULO,1991-03-02,NA,6,Death,NA,,
139,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Other /Unknown  Given to an institution SAO PAULO  Necropsy planned later],,[Death by Other /Unknown  Given to an institution SAO PAULO  Necropsy planned later],
140,F,23 Sep 1989,73,74,21,RIO PRIM,1989-09-23,1036,1,Birth,NA,TINA,
140,NA,NA,NA,NA,9,FORTWORTH,1995-08-04,1215,3,Transfer,NA,,
140,NA,NA,NA,NA,7,CENTRALPK,1998-11-19,986160,3,Transfer,NA,,
140,NA,NA,NA,NA,19,PROSPECTP,1999-07-28,986160,3,Transfer,NA,,
140,NA,NA,NA,NA,19,PROSPECTP,2008-04-07,NA,6,Death,NA,,
140,NA,NA,NA,NA,19,PROSPECTP,NA,NA,[Death by Unknown means],,[Death by Unknown means],
141,F,23 Sep 1989,73,74,21,RIO PRIM,1989-09-23,1037,1,Birth,NA,,
141,NA,NA,NA,NA,26,WILD,1991-01-03,NA,5,Release,NA,,
141,NA,NA,NA,NA,26,WILD,1991-01-04,NA,6,Death,NA,,
141,NA,NA,NA,NA,26,WILD,NA,NA,[Death by Unknown means],,[Death by Unknown means],
142,M,28 Sep 1989,69,76,21,RIO PRIM,1989-09-28,1047,1,Birth,NA,CAPTAIN,
142,NA,NA,NA,NA,9,FORTWORTH,1995-08-04,1213,3,Transfer,NA,,
142,NA,NA,NA,NA,7,CENTRALPK,1998-11-19,986157,3,Transfer,NA,,
142,NA,NA,NA,NA,19,PROSPECTP,1999-07-28,986157,3,Transfer,NA,,
142,NA,NA,NA,NA,7,CENTRALPK,2000-06-01,142,3,Transfer,NA,,
142,NA,NA,NA,NA,7,CENTRALPK,2002-11-07,NA,6,Death,NA,,
142,NA,NA,NA,NA,7,CENTRALPK,NA,NA,[Death by Unknown means],,[Death by Unknown means],
143,F,28 Sep 1989,69,76,21,RIO PRIM,1989-09-28,1048,1,Birth,NA,,
143,NA,NA,NA,NA,21,RIO PRIM,1997-12-26,NA,6,Death,NA,,
143,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
144,M,30 Sep 1989,96,95,22,SAO PAULO,1989-09-30,18304,1,Birth,NA,,
144,NA,NA,NA,NA,22,SAO PAULO,1991-01-27,NA,6,Death,NA,,
144,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Other /Unknown  Given to an institution SAO PAULO  Necropsy planned later],,[Death by Other /Unknown  Given to an institution SAO PAULO  Necropsy planned later],
145,M,7 Oct 1989,58,72,21,RIO PRIM,1989-10-07,1055,1,Birth,NA,,
145,NA,NA,NA,NA,21,RIO PRIM,1993-07-02,NA,6,Death,NA,,
145,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
146,F,7 Oct 1989,58,72,21,RIO PRIM,1989-10-07,1056,1,Birth,NA,,
146,NA,NA,NA,NA,22,SAO PAULO,1994-02-08,21431,3,Transfer,NA,,
146,NA,NA,NA,NA,22,SAO PAULO,1997-01-27,NA,6,Death,NA,,
146,NA,NA,NA,NA,22,SAO PAULO,NA,NA,[Death by Unknown means],,[Death by Unknown means],
147,M,21 Dec 1989,45,85,21,RIO PRIM,1989-12-21,1085,1,Birth,NA,,
147,NA,NA,NA,NA,21,RIO PRIM,1989-12-28,NA,6,Death,NA,,
147,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
148,F,21 Dec 1989,45,85,21,RIO PRIM,1989-12-21,1086,1,Birth,NA,,
148,NA,NA,NA,NA,21,RIO PRIM,1989-12-27,NA,6,Death,NA,,
148,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
149,M,10 Jan 1989,59,57,21,RIO PRIM,1989-01-10,1094,1,Birth,NA,,
149,NA,NA,NA,NA,21,RIO PRIM,1990-07-08,NA,6,Death,NA,,
149,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
150,M,24 Jan 1990,73,74,21,RIO PRIM,1990-01-24,1097,1,Birth,NA,,
150,NA,NA,NA,NA,21,RIO PRIM,1990-01-24,NA,6,Death,NA,,
150,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
151,F,24 Jan 1990,73,74,21,RIO PRIM,1990-01-24,1096,1,Birth,NA,,
151,NA,NA,NA,NA,21,RIO PRIM,1990-01-24,NA,6,Death,NA,,
151,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
152,M,13 Sep 1990,73,74,21,RIO PRIM,1990-09-13,1137,1,Birth,NA,,
152,NA,NA,NA,NA,21,RIO PRIM,1991-10-15,NA,6,Death,NA,,
152,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
153,M,13 Sep 1990,73,74,21,RIO PRIM,1990-09-13,1138,1,Birth,NA,,
153,NA,NA,NA,NA,21,RIO PRIM,1995-02-08,NA,6,Death,NA,,
153,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
154,M,7 Oct 1990,77,57,21,RIO PRIM,1990-10-07,1153,1,Birth,NA,NICEIKE,
154,NA,NA,NA,NA,9,FORTWORTH,1995-08-04,1214,3,Transfer,NA,,
154,NA,NA,NA,NA,7,CENTRALPK,1998-11-19,986158,3,Transfer,NA,,
154,NA,NA,NA,NA,17,NY BRONX,2000-06-01,986158,3,Transfer,NA,,
154,NA,NA,NA,NA,19,PROSPECTP,2007-08-01,986158,3,Transfer,NA,,
154,NA,NA,NA,NA,19,PROSPECTP,2008-01-16,NA,6,Death,NA,,
154,NA,NA,NA,NA,19,PROSPECTP,NA,NA,[Death by Unknown means],,[Death by Unknown means],
155,F,7 Oct 1990,77,57,21,RIO PRIM,1990-10-07,1154,1,Birth,NA,,
155,NA,NA,NA,NA,21,RIO PRIM,1993-06-27,NA,6,Death,NA,,
155,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
156,M,10 Oct 1990,75,72,21,RIO PRIM,1990-10-10,1157,1,Birth,NA,,
156,NA,NA,NA,NA,21,RIO PRIM,1990-10-12,NA,6,Death,NA,,
156,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
157,M,10 Oct 1990,75,72,21,RIO PRIM,1990-10-10,1158,1,Birth,NA,,
157,NA,NA,NA,NA,21,RIO PRIM,1991-07-25,NA,6,Death,NA,,
157,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
158,F,10 Oct 1990,75,72,21,RIO PRIM,1990-10-10,1159,1,Birth,NA,,
158,NA,NA,NA,NA,21,RIO PRIM,1992-01-22,NA,6,Death,NA,,
158,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
159,?,27 Oct 1990,45,85,21,RIO PRIM,1990-10-27,1166,1,Birth,NA,,
159,NA,NA,NA,NA,21,RIO PRIM,1990-11-20,NA,6,Death,NA,,
159,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
160,M,18 Nov 1990,130,135,21,RIO PRIM,1990-11-18,1183,1,Birth,NA,,
160,NA,NA,NA,NA,21,RIO PRIM,1992-02-17,NA,6,Death,NA,,
160,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
161,M,18 Nov 1990,130,135,21,RIO PRIM,1990-11-18,1184,1,Birth,NA,,
161,NA,NA,NA,NA,21,RIO PRIM,2001-12-13,NA,6,Death,NA,,
161,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Unknown means],,[Death by Unknown means],
162,F,25 Nov 1990,69,76,21,RIO PRIM,1990-11-25,1189,1,Birth,NA,,
162,NA,NA,NA,NA,21,RIO PRIM,1993-01-12,NA,6,Death,NA,,
162,NA,NA,NA,NA,21,RIO PRIM,NA,NA,[Death by Environ/Behav conditions  Unknown  Unknown (after necropsy)],,[Death by Environ/Behav conditions  Unknown  Unknown (after necropsy)],
